origin_code;year;month;day;hour;temp;dewp;humid;wind_dir;wind_speed;wind_gust;precip;pressure;visib;time_hour
JFK;2013;1;16;2;33.8;30.2;88.37;30.0;11.5078;0.0;0.06;;6.0;2013-01-16T07:00:00Z
JFK;2013;1;16;3;33.08;30.92;91.66;40.0;10.35702;0.0;0.12;1019.7;5.0;2013-01-16T08:00:00Z
JFK;2013;1;16;4;33.98;30.92;88.42;20.0;8.05546;0.0;0.19;1020.1;5.0;2013-01-16T09:00:00Z
JFK;2013;1;16;5;33.8;30.92;91.66;40.0;6.904679999999999;0.0;0.13;;6.0;2013-01-16T10:00:00Z
JFK;2013;1;16;6;33.98;32.0;92.36;20.0;6.904679999999999;0.0;0.08;1017.9;6.0;2013-01-16T11:00:00Z
JFK;2013;1;16;7;33.98;32.0;93.03;40.0;6.904679999999999;0.0;0.05;;6.0;2013-01-16T12:00:00Z
JFK;2013;1;16;8;35.06;33.08;92.4;30.0;8.05546;0.0;0.03;1016.7;8.0;2013-01-16T13:00:00Z
JFK;2013;1;16;9;35.96;33.98;93.08;80.0;8.05546;0.0;0.0;;10.0;2013-01-16T14:00:00Z
JFK;2013;1;16;10;37.04;33.98;88.57;320.0;6.904679999999999;0.0;0.02;1015.4;7.0;2013-01-16T15:00:00Z
JFK;2013;1;16;11;37.04;35.06;92.46;350.0;8.05546;0.0;0.03;1014.1;6.0;2013-01-16T16:00:00Z
JFK;2013;1;16;12;35.96;33.98;92.43;20.0;6.904679999999999;0.0;0.01;1012.4;7.0;2013-01-16T17:00:00Z
JFK;2013;1;16;13;35.96;33.98;93.08;350.0;9.20624;0.0;0.0;;5.0;2013-01-16T18:00:00Z
JFK;2013;1;16;14;35.96;33.08;89.16;320.0;19.56326;23.0156;0.0;1013.2;5.0;2013-01-16T19:00:00Z
JFK;2013;1;16;15;35.06;33.98;95.79;0.0;0.0;0.0;0.0;1012.5;6.0;2013-01-16T20:00:00Z
JFK;2013;1;16;16;35.96;33.98;92.43;310.0;4.60312;0.0;0.0;1012.8;6.0;2013-01-16T21:00:00Z
JFK;2013;1;16;17;37.04;33.98;88.57;250.0;10.35702;0.0;0.0;1013.4;8.0;2013-01-16T22:00:00Z
JFK;2013;1;16;18;37.4;33.98;88.57;240.0;10.35702;0.0;0.0;;9.0;2013-01-16T23:00:00Z
JFK;2013;1;16;19;37.04;33.98;88.57;240.0;12.65858;0.0;0.0;1013.0;10.0;2013-01-17T00:00:00Z
JFK;2013;1;16;20;37.04;33.98;88.57;250.0;14.960139999999999;0.0;0.0;1013.7;10.0;2013-01-17T01:00:00Z
JFK;2013;1;16;21;37.94;33.98;86.69;260.0;13.809359999999998;0.0;0.0;;10.0;2013-01-17T02:00:00Z
JFK;2013;1;16;22;37.94;33.98;85.49;250.0;12.65858;0.0;0.0;1013.3;9.0;2013-01-17T03:00:00Z
JFK;2013;1;16;23;37.94;33.98;85.49;280.0;12.65858;0.0;0.0;1013.3;10.0;2013-01-17T04:00:00Z
JFK;2013;1;17;0;39.02;33.08;79.05;270.0;10.35702;0.0;0.0;1014.3;10.0;2013-01-17T05:00:00Z
JFK;2013;1;17;1;39.02;32.0;75.69;270.0;10.35702;0.0;0.0;1013.4;10.0;2013-01-17T06:00:00Z
JFK;2013;1;17;2;39.02;32.0;75.69;240.0;12.65858;0.0;0.0;1014.7;10.0;2013-01-17T07:00:00Z
JFK;2013;1;17;3;39.02;33.08;79.05;240.0;11.5078;0.0;0.0;1014.2;10.0;2013-01-17T08:00:00Z
JFK;2013;1;17;4;39.02;30.92;72.46;260.0;9.20624;0.0;0.0;1013.7;10.0;2013-01-17T09:00:00Z
JFK;2013;1;17;5;39.92;28.94;64.54;290.0;16.11092;0.0;0.0;1014.8;10.0;2013-01-17T10:00:00Z
JFK;2013;1;17;6;39.02;26.96;61.63;290.0;13.809359999999998;0.0;0.0;1015.7;10.0;2013-01-17T11:00:00Z
JFK;2013;1;17;7;39.92;26.96;59.5;290.0;9.20624;0.0;0.0;1016.7;10.0;2013-01-17T12:00:00Z
JFK;2013;1;17;8;41.0;26.06;54.97;310.0;12.65858;0.0;0.0;1018.0;10.0;2013-01-17T13:00:00Z
JFK;2013;1;17;9;41.0;24.98;52.56;320.0;14.960139999999999;20.71404;0.0;1018.2;10.0;2013-01-17T14:00:00Z
JFK;2013;1;17;10;42.08;24.98;50.42;320.0;13.809359999999998;23.0156;0.0;1018.3;10.0;2013-01-17T15:00:00Z
JFK;2013;1;17;11;42.98;26.06;50.94;320.0;18.41248;0.0;0.0;1017.9;10.0;2013-01-17T16:00:00Z
JFK;2013;1;17;12;42.98;24.98;48.7;320.0;17.261699999999998;0.0;0.0;1017.6;10.0;2013-01-17T17:00:00Z
JFK;2013;1;17;13;44.06;24.98;46.73;320.0;13.809359999999998;0.0;0.0;1017.6;10.0;2013-01-17T18:00:00Z
JFK;2013;1;17;14;42.98;24.98;48.7;320.0;8.05546;0.0;0.0;1017.5;10.0;2013-01-17T19:00:00Z
JFK;2013;1;17;15;42.08;24.08;48.56;330.0;12.65858;0.0;0.0;1018.0;10.0;2013-01-17T20:00:00Z
JFK;2013;1;17;16;42.08;24.08;48.56;10.0;9.20624;0.0;0.0;1018.3;10.0;2013-01-17T21:00:00Z
JFK;2013;1;17;17;41.0;24.08;50.63;350.0;6.904679999999999;0.0;0.0;1018.7;10.0;2013-01-17T22:00:00Z
JFK;2013;1;17;18;41.0;21.92;46.23;340.0;8.05546;0.0;0.0;1019.3;10.0;2013-01-17T23:00:00Z
JFK;2013;1;17;19;41.0;24.08;50.63;330.0;9.20624;0.0;0.0;1019.4;10.0;2013-01-18T00:00:00Z
JFK;2013;1;17;20;39.92;24.08;52.79;360.0;10.35702;0.0;0.0;1017.6;10.0;2013-01-18T01:00:00Z
JFK;2013;1;17;21;39.02;24.08;54.68;350.0;12.65858;0.0;0.0;1017.9;10.0;2013-01-18T02:00:00Z
JFK;2013;1;17;22;37.04;24.08;59.09;30.0;10.35702;0.0;0.0;1016.9;10.0;2013-01-18T03:00:00Z
JFK;2013;1;17;23;35.96;21.92;56.32;10.0;8.05546;0.0;0.0;1017.6;10.0;2013-01-18T04:00:00Z
JFK;2013;1;18;0;35.06;21.02;56.18;40.0;9.20624;0.0;0.0;1017.1;10.0;2013-01-18T05:00:00Z
JFK;2013;1;18;1;33.98;19.94;56.02;360.0;13.809359999999998;0.0;0.0;1018.2;10.0;2013-01-18T06:00:00Z
JFK;2013;1;18;2;32.0;17.96;55.72;10.0;9.20624;19.56326;0.0;1019.3;10.0;2013-01-18T07:00:00Z
JFK;2013;1;18;3;30.02;14.0;50.84;10.0;13.809359999999998;0.0;0.0;1019.8;10.0;2013-01-18T08:00:00Z
JFK;2013;1;18;4;28.94;14.0;53.13;360.0;10.35702;0.0;0.0;1020.7;10.0;2013-01-18T09:00:00Z
JFK;2013;1;18;5;28.94;14.0;53.13;350.0;19.56326;0.0;0.0;1022.3;10.0;2013-01-18T10:00:00Z
JFK;2013;1;18;6;26.96;12.92;54.95;360.0;12.65858;0.0;0.0;1024.4;10.0;2013-01-18T11:00:00Z
JFK;2013;1;18;7;26.96;10.94;50.34;360.0;17.261699999999998;23.0156;0.0;1026.2;10.0;2013-01-18T12:00:00Z
JFK;2013;1;18;8;26.06;10.04;50.2;360.0;17.261699999999998;0.0;0.0;1028.2;10.0;2013-01-18T13:00:00Z
JFK;2013;1;18;9;28.04;8.96;44.07;350.0;10.35702;17.261699999999998;0.0;1030.3;10.0;2013-01-18T14:00:00Z
JFK;2013;1;18;10;28.94;8.06;40.79;310.0;16.11092;0.0;0.0;1030.6;10.0;2013-01-18T15:00:00Z
JFK;2013;1;18;11;28.94;3.02;32.41;320.0;20.71404;27.61872;0.0;1030.1;10.0;2013-01-18T16:00:00Z
JFK;2013;1;18;12;30.02;3.92;32.32;320.0;13.809359999999998;23.0156;0.0;1030.3;10.0;2013-01-18T17:00:00Z
JFK;2013;1;18;13;30.02;1.94;29.5;310.0;11.5078;20.71404;0.0;1030.5;10.0;2013-01-18T18:00:00Z
JFK;2013;1;18;14;30.92;1.04;27.27;320.0;11.5078;0.0;0.0;1030.6;10.0;2013-01-18T19:00:00Z
JFK;2013;1;18;15;30.02;-0.04;26.89;290.0;9.20624;0.0;0.0;1031.2;10.0;2013-01-18T20:00:00Z
JFK;2013;1;18;16;28.04;-0.04;29.16;320.0;5.7539;0.0;0.0;1031.6;10.0;2013-01-18T21:00:00Z
JFK;2013;1;18;17;28.04;1.04;30.67;280.0;9.20624;0.0;0.0;1032.6;10.0;2013-01-18T22:00:00Z
JFK;2013;1;18;18;28.94;1.94;30.82;260.0;10.35702;0.0;0.0;1032.9;10.0;2013-01-18T23:00:00Z
JFK;2013;1;18;19;28.04;5.0;36.83;240.0;9.20624;0.0;0.0;1032.8;10.0;2013-01-19T00:00:00Z
JFK;2013;1;18;20;28.04;8.06;42.32;230.0;12.65858;0.0;0.0;1032.3;10.0;2013-01-19T01:00:00Z
JFK;2013;1;18;21;28.94;8.96;42.48;230.0;14.960139999999999;0.0;0.0;1032.4;10.0;2013-01-19T02:00:00Z
JFK;2013;1;18;22;30.02;10.94;44.41;220.0;16.11092;0.0;0.0;1031.4;10.0;2013-01-19T03:00:00Z
JFK;2013;1;18;23;30.92;12.92;46.74;220.0;17.261699999999998;0.0;0.0;1030.6;10.0;2013-01-19T04:00:00Z
JFK;2013;1;19;0;32.0;12.92;44.74;210.0;14.960139999999999;0.0;0.0;1030.0;10.0;2013-01-19T05:00:00Z
JFK;2013;1;19;1;32.0;12.92;44.74;220.0;18.41248;26.46794;0.0;1030.1;10.0;2013-01-19T06:00:00Z
JFK;2013;1;19;2;32.0;15.98;51.15;210.0;23.0156;29.920279999999998;0.0;1029.3;10.0;2013-01-19T07:00:00Z
JFK;2013;1;19;3;33.08;17.96;53.36;210.0;18.41248;28.7695;0.0;1028.4;10.0;2013-01-19T08:00:00Z
JFK;2013;1;19;4;33.98;17.96;51.47;210.0;24.16638;28.7695;0.0;1027.9;10.0;2013-01-19T09:00:00Z
JFK;2013;1;19;5;33.98;19.94;56.02;220.0;18.41248;0.0;0.0;1027.5;10.0;2013-01-19T10:00:00Z
JFK;2013;1;19;6;33.08;21.92;63.17;230.0;16.11092;0.0;0.0;1027.1;10.0;2013-01-19T11:00:00Z
JFK;2013;1;19;7;35.06;24.08;63.91;230.0;17.261699999999998;0.0;0.0;1026.8;10.0;2013-01-19T12:00:00Z
JFK;2013;1;19;8;37.04;24.98;61.35;220.0;19.56326;0.0;0.0;1026.8;10.0;2013-01-19T13:00:00Z
JFK;2013;1;19;9;39.92;26.06;57.33;220.0;17.261699999999998;0.0;0.0;1026.4;10.0;2013-01-19T14:00:00Z
JFK;2013;1;19;10;42.98;24.98;48.7;210.0;19.56326;0.0;0.0;1024.9;10.0;2013-01-19T15:00:00Z
JFK;2013;1;19;11;46.04;26.06;45.33;230.0;18.41248;0.0;0.0;1022.9;10.0;2013-01-19T16:00:00Z
JFK;2013;1;19;12;48.92;26.06;40.68;240.0;17.261699999999998;0.0;0.0;1021.5;10.0;2013-01-19T17:00:00Z
JFK;2013;1;19;13;51.08;26.06;37.54;220.0;17.261699999999998;0.0;0.0;1020.4;10.0;2013-01-19T18:00:00Z
JFK;2013;1;19;14;50.0;26.96;40.55;230.0;11.5078;0.0;0.0;1019.6;10.0;2013-01-19T19:00:00Z
JFK;2013;1;19;15;51.08;28.94;42.26;220.0;9.20624;0.0;0.0;1018.9;10.0;2013-01-19T20:00:00Z
JFK;2013;1;19;16;46.04;32.0;57.78;200.0;11.5078;0.0;0.0;1018.4;10.0;2013-01-19T21:00:00Z
JFK;2013;1;19;17;46.94;28.04;47.54;220.0;11.5078;0.0;0.0;1018.2;10.0;2013-01-19T22:00:00Z
JFK;2013;1;19;18;44.96;32.0;60.2;220.0;12.65858;0.0;0.0;1018.0;10.0;2013-01-19T23:00:00Z
JFK;2013;1;19;19;44.96;32.0;60.2;220.0;13.809359999999998;0.0;0.0;1017.7;10.0;2013-01-20T00:00:00Z
JFK;2013;1;19;20;44.06;28.94;55.02;220.0;13.809359999999998;0.0;0.0;1017.1;10.0;2013-01-20T01:00:00Z
JFK;2013;1;19;21;42.98;30.02;59.93;210.0;11.5078;0.0;0.0;1016.3;10.0;2013-01-20T02:00:00Z
JFK;2013;1;19;22;44.06;28.94;55.02;210.0;13.809359999999998;0.0;0.0;1015.5;10.0;2013-01-20T03:00:00Z
JFK;2013;1;19;23;44.06;28.04;53.03;210.0;16.11092;0.0;0.0;1014.4;10.0;2013-01-20T04:00:00Z
JFK;2013;1;20;0;42.08;28.04;57.22;220.0;14.960139999999999;0.0;0.0;1013.3;10.0;2013-01-20T05:00:00Z
JFK;2013;1;20;1;42.08;28.94;59.36;220.0;16.11092;0.0;0.0;1012.3;10.0;2013-01-20T06:00:00Z
JFK;2013;1;20;2;41.0;28.94;61.89;220.0;14.960139999999999;0.0;0.0;1011.9;10.0;2013-01-20T07:00:00Z
JFK;2013;1;20;3;39.02;28.94;66.85;220.0;11.5078;0.0;0.0;1011.1;10.0;2013-01-20T08:00:00Z
JFK;2013;1;20;4;39.02;30.02;69.86;220.0;10.35702;0.0;0.0;1009.8;10.0;2013-01-20T09:00:00Z
JFK;2013;1;20;5;39.92;30.02;67.45;210.0;12.65858;0.0;0.0;1008.8;10.0;2013-01-20T10:00:00Z
JFK;2013;1;20;6;41.0;28.94;61.89;220.0;16.11092;0.0;0.0;1008.5;10.0;2013-01-20T11:00:00Z
JFK;2013;1;20;7;42.08;28.94;59.36;220.0;18.41248;0.0;0.0;1008.1;10.0;2013-01-20T12:00:00Z
JFK;2013;1;20;8;44.96;28.94;53.17;220.0;17.261699999999998;0.0;0.0;1008.3;10.0;2013-01-20T13:00:00Z
JFK;2013;1;20;9;46.94;28.94;49.33;230.0;14.960139999999999;0.0;0.0;1008.7;10.0;2013-01-20T14:00:00Z
JFK;2013;1;20;10;51.08;30.92;45.81;240.0;18.41248;0.0;0.0;1007.9;10.0;2013-01-20T15:00:00Z
JFK;2013;1;20;11;51.98;30.02;42.72;230.0;25.31716;29.920279999999998;0.0;1006.7;10.0;2013-01-20T16:00:00Z
JFK;2013;1;20;12;55.04;26.96;33.69;260.0;26.46794;35.67418;0.0;1006.1;10.0;2013-01-20T17:00:00Z
JFK;2013;1;20;13;53.06;19.94;26.98;270.0;28.7695;36.82496;0.0;1006.3;10.0;2013-01-20T18:00:00Z
JFK;2013;1;20;14;53.96;17.96;23.98;270.0;20.71404;29.920279999999998;0.0;1007.0;10.0;2013-01-20T19:00:00Z
JFK;2013;1;20;15;51.98;14.0;21.72;280.0;20.71404;32.22184;0.0;1008.3;10.0;2013-01-20T20:00:00Z
JFK;2013;1;20;16;48.92;8.06;18.68;280.0;28.7695;42.57886;0.0;1009.8;10.0;2013-01-20T21:00:00Z
JFK;2013;1;20;17;46.04;6.08;19.03;280.0;18.41248;33.37262;0.0;1011.4;10.0;2013-01-20T22:00:00Z
JFK;2013;1;20;18;44.06;10.04;24.53;290.0;19.56326;31.07106;0.0;1012.8;10.0;2013-01-20T23:00:00Z
JFK;2013;1;20;19;41.0;15.08;34.47;310.0;14.960139999999999;0.0;0.0;1014.2;10.0;2013-01-21T00:00:00Z
JFK;2013;1;20;20;37.04;12.02;35.17;300.0;14.960139999999999;0.0;0.0;1015.2;10.0;2013-01-21T01:00:00Z
JFK;2013;1;20;21;35.06;10.04;34.84;320.0;20.71404;26.46794;0.0;1015.8;10.0;2013-01-21T02:00:00Z
JFK;2013;1;20;22;33.08;10.04;37.7;320.0;17.261699999999998;29.920279999999998;0.0;1016.7;10.0;2013-01-21T03:00:00Z
JFK;2013;1;20;23;30.92;8.96;39.19;310.0;14.960139999999999;0.0;0.0;1017.7;10.0;2013-01-21T04:00:00Z
JFK;2013;1;21;0;30.02;6.98;37.17;310.0;19.56326;24.16638;0.0;1017.9;10.0;2013-01-21T05:00:00Z
JFK;2013;1;21;1;28.94;6.98;38.85;310.0;12.65858;0.0;0.0;1018.6;10.0;2013-01-21T06:00:00Z
JFK;2013;1;21;2;28.04;5.0;36.83;310.0;11.5078;0.0;0.0;1018.9;10.0;2013-01-21T07:00:00Z
JFK;2013;1;21;3;28.04;3.92;35.05;300.0;9.20624;0.0;0.0;1019.1;10.0;2013-01-21T08:00:00Z
JFK;2013;1;21;4;26.96;6.08;40.45;270.0;8.05546;0.0;0.0;1019.0;10.0;2013-01-21T09:00:00Z
JFK;2013;1;21;5;26.96;6.08;40.45;300.0;9.20624;0.0;0.0;1019.1;10.0;2013-01-21T10:00:00Z
JFK;2013;1;21;6;26.06;6.98;43.74;270.0;8.05546;0.0;0.0;1019.4;10.0;2013-01-21T11:00:00Z
JFK;2013;1;21;7;26.96;6.98;42.14;270.0;4.60312;0.0;0.0;1019.3;10.0;2013-01-21T12:00:00Z
JFK;2013;1;21;8;28.94;8.96;42.48;220.0;3.4523399999999995;0.0;0.0;1019.5;10.0;2013-01-21T13:00:00Z
JFK;2013;1;21;9;28.94;8.96;42.48;0.0;0.0;0.0;0.0;1019.7;10.0;2013-01-21T14:00:00Z
JFK;2013;1;21;10;30.92;10.04;41.13;220.0;6.904679999999999;0.0;0.0;1018.9;10.0;2013-01-21T15:00:00Z
JFK;2013;1;21;11;30.92;12.92;46.74;210.0;9.20624;0.0;0.0;1017.3;10.0;2013-01-21T16:00:00Z
JFK;2013;1;21;12;32.0;15.08;49.19;180.0;8.05546;0.0;0.0;1015.9;10.0;2013-01-21T17:00:00Z
JFK;2013;1;21;13;32.0;12.02;43.0;220.0;12.65858;0.0;0.0;1015.5;10.0;2013-01-21T18:00:00Z
JFK;2013;1;21;14;32.0;10.94;40.99;230.0;9.20624;0.0;0.0;1014.5;10.0;2013-01-21T19:00:00Z
JFK;2013;1;21;15;32.0;12.02;43.0;240.0;8.05546;17.261699999999998;0.0;1013.4;10.0;2013-01-21T20:00:00Z
JFK;2013;1;21;16;30.92;14.0;49.01;0.0;0.0;0.0;0.0;1012.7;9.0;2013-01-21T21:00:00Z
JFK;2013;1;21;17;30.92;19.94;63.36;200.0;4.60312;0.0;0.0;1012.8;10.0;2013-01-21T22:00:00Z
JFK;2013;1;21;18;32.0;19.94;60.66;290.0;3.4523399999999995;0.0;0.0;1011.9;10.0;2013-01-21T23:00:00Z
JFK;2013;1;21;19;30.2;21.02;68.81;310.0;4.60312;0.0;0.0;;7.0;2013-01-22T00:00:00Z
JFK;2013;1;21;20;28.94;24.08;81.8;310.0;10.35702;0.0;0.03;;6.0;2013-01-22T01:00:00Z
JFK;2013;1;21;21;30.2;19.4;63.75;320.0;14.960139999999999;0.0;0.0;;10.0;2013-01-22T02:00:00Z
JFK;2013;1;21;22;30.02;17.06;58.08;300.0;19.56326;25.31716;0.0;1010.7;10.0;2013-01-22T03:00:00Z
JFK;2013;1;21;23;28.04;14.0;55.12;300.0;16.11092;23.0156;0.0;1010.8;10.0;2013-01-22T04:00:00Z
JFK;2013;1;22;0;26.96;8.96;46.08;300.0;18.41248;0.0;0.0;1010.4;10.0;2013-01-22T05:00:00Z
JFK;2013;1;22;1;24.98;8.06;48.03;310.0;13.809359999999998;0.0;0.0;1011.3;10.0;2013-01-22T06:00:00Z
JFK;2013;1;22;2;24.98;6.08;43.91;300.0;16.11092;27.61872;0.0;1011.5;10.0;2013-01-22T07:00:00Z
JFK;2013;1;22;3;24.08;5.0;43.4;290.0;16.11092;24.16638;0.0;1012.1;10.0;2013-01-22T08:00:00Z
JFK;2013;1;22;4;23.0;3.92;43.21;310.0;19.56326;27.61872;0.0;1013.0;10.0;2013-01-22T09:00:00Z
JFK;2013;1;22;5;21.92;8.06;54.61;290.0;18.41248;31.07106;0.0;1014.3;10.0;2013-01-22T10:00:00Z
JFK;2013;1;22;6;21.02;8.06;56.73;290.0;17.261699999999998;0.0;0.0;1015.2;10.0;2013-01-22T11:00:00Z
JFK;2013;1;22;7;19.94;3.92;49.19;310.0;18.41248;29.920279999999998;0.0;1016.1;10.0;2013-01-22T12:00:00Z
JFK;2013;1;22;8;21.02;5.0;49.37;290.0;16.11092;23.0156;0.0;1017.0;7.0;2013-01-22T13:00:00Z
JFK;2013;1;22;9;21.02;6.08;51.86;300.0;14.960139999999999;26.46794;0.0;1017.6;10.0;2013-01-22T14:00:00Z
JFK;2013;1;22;10;21.02;-2.92;34.11;300.0;24.16638;31.07106;0.0;1017.4;10.0;2013-01-22T15:00:00Z
JFK;2013;1;22;11;21.02;-2.92;34.11;280.0;19.56326;25.31716;0.0;1016.8;10.0;2013-01-22T16:00:00Z
JFK;2013;1;22;12;23.0;-5.08;28.29;280.0;18.41248;29.920279999999998;0.0;1016.5;10.0;2013-01-22T17:00:00Z
JFK;2013;1;22;13;23.0;-7.96;24.61;290.0;17.261699999999998;28.7695;0.0;1016.7;10.0;2013-01-22T18:00:00Z
JFK;2013;1;22;14;21.92;-7.06;26.91;260.0;18.41248;33.37262;0.0;1017.0;10.0;2013-01-22T19:00:00Z
JFK;2013;1;22;15;21.02;-7.06;27.95;300.0;20.71404;28.7695;0.0;1017.9;10.0;2013-01-22T20:00:00Z
JFK;2013;1;22;16;19.04;-5.98;32.05;290.0;19.56326;27.61872;0.0;1019.1;10.0;2013-01-22T21:00:00Z
JFK;2013;1;22;17;19.04;-4.0;35.25;290.0;17.261699999999998;25.31716;0.0;1020.2;10.0;2013-01-22T22:00:00Z
JFK;2013;1;22;18;17.96;-5.08;35.05;280.0;14.960139999999999;0.0;0.0;1021.1;10.0;2013-01-22T23:00:00Z
JFK;2013;1;22;19;17.96;-2.92;38.87;310.0;19.56326;0.0;0.0;1021.7;10.0;2013-01-23T00:00:00Z
JFK;2013;1;22;20;17.06;-5.08;36.44;310.0;16.11092;28.7695;0.0;1022.0;10.0;2013-01-23T01:00:00Z
JFK;2013;1;22;21;15.08;1.04;53.07;300.0;21.86482;0.0;0.0;1022.5;9.0;2013-01-23T02:00:00Z
JFK;2013;1;22;22;15.08;-9.94;31.34;300.0;24.16638;35.67418;0.0;1023.3;10.0;2013-01-23T03:00:00Z
JFK;2013;1;22;23;14.0;-9.94;32.86;300.0;21.86482;31.07106;0.0;1023.2;10.0;2013-01-23T04:00:00Z
JFK;2013;1;23;0;14.0;-9.94;32.86;280.0;19.56326;26.46794;0.0;1022.9;10.0;2013-01-23T05:00:00Z
JFK;2013;1;23;1;12.92;-9.04;36.02;290.0;20.71404;0.0;0.0;1023.4;10.0;2013-01-23T06:00:00Z
JFK;2013;1;23;2;12.92;-7.96;37.97;290.0;14.960139999999999;23.0156;0.0;1023.8;10.0;2013-01-23T07:00:00Z
JFK;2013;1;23;3;12.92;-7.06;39.67;290.0;11.5078;0.0;0.0;1023.5;10.0;2013-01-23T08:00:00Z
JFK;2013;1;23;4;12.02;-7.06;41.28;280.0;12.65858;0.0;0.0;1023.7;10.0;2013-01-23T09:00:00Z
JFK;2013;1;23;5;12.02;-5.08;45.43;280.0;14.960139999999999;0.0;0.0;1023.8;10.0;2013-01-23T10:00:00Z
JFK;2013;1;23;6;12.02;-5.08;45.43;290.0;13.809359999999998;0.0;0.0;1024.0;10.0;2013-01-23T11:00:00Z
JFK;2013;1;23;7;12.92;-4.0;45.98;280.0;13.809359999999998;0.0;0.0;1024.4;10.0;2013-01-23T12:00:00Z
JFK;2013;1;23;8;15.08;-4.0;41.82;290.0;13.809359999999998;0.0;0.0;1024.7;10.0;2013-01-23T13:00:00Z
JFK;2013;1;23;9;15.98;-4.0;40.22;280.0;12.65858;19.56326;0.0;1025.0;10.0;2013-01-23T14:00:00Z
JFK;2013;1;23;10;15.98;-5.08;38.19;290.0;16.11092;23.0156;0.0;1024.9;10.0;2013-01-23T15:00:00Z
JFK;2013;1;23;11;17.96;-7.96;30.49;300.0;12.65858;20.71404;0.0;1023.5;10.0;2013-01-23T16:00:00Z
JFK;2013;1;23;12;19.04;-7.96;29.11;310.0;13.809359999999998;20.71404;0.0;1022.4;10.0;2013-01-23T17:00:00Z
JFK;2013;1;23;13;19.94;-7.96;28.01;310.0;17.261699999999998;25.31716;0.0;1021.8;10.0;2013-01-23T18:00:00Z
JFK;2013;1;23;14;19.04;-7.06;30.41;270.0;16.11092;0.0;0.0;1022.1;10.0;2013-01-23T19:00:00Z
JFK;2013;1;23;15;19.04;-9.04;27.61;290.0;13.809359999999998;23.0156;0.0;1021.8;10.0;2013-01-23T20:00:00Z
JFK;2013;1;23;16;17.96;-9.04;28.92;320.0;17.261699999999998;0.0;0.0;1022.1;10.0;2013-01-23T21:00:00Z
JFK;2013;1;23;17;17.96;-7.06;31.85;290.0;10.35702;0.0;0.0;1022.8;10.0;2013-01-23T22:00:00Z
JFK;2013;1;23;18;17.06;-9.04;30.06;300.0;16.11092;0.0;0.0;1023.3;10.0;2013-01-23T23:00:00Z
JFK;2013;1;23;19;17.06;-7.06;33.11;300.0;14.960139999999999;0.0;0.0;1023.1;10.0;2013-01-24T00:00:00Z
JFK;2013;1;23;20;15.98;-5.08;38.19;300.0;11.5078;0.0;0.0;1023.0;10.0;2013-01-24T01:00:00Z
JFK;2013;1;23;21;15.08;-5.08;39.71;320.0;9.20624;0.0;0.0;1023.1;10.0;2013-01-24T02:00:00Z
JFK;2013;1;23;22;15.08;-4.0;41.82;320.0;6.904679999999999;0.0;0.0;1023.2;10.0;2013-01-24T03:00:00Z
JFK;2013;1;23;23;15.08;-2.92;44.04;330.0;5.7539;0.0;0.0;1022.8;10.0;2013-01-24T04:00:00Z
JFK;2013;1;24;0;14.0;-2.92;46.17;290.0;3.4523399999999995;0.0;0.0;1021.9;10.0;2013-01-24T05:00:00Z
JFK;2013;1;24;1;12.92;-2.02;50.52;40.0;3.4523399999999995;0.0;0.0;1021.4;10.0;2013-01-24T06:00:00Z
JFK;2013;1;24;2;14.0;-0.94;50.71;10.0;4.60312;0.0;0.0;1021.0;10.0;2013-01-24T07:00:00Z
JFK;2013;1;24;3;14.0;-2.02;48.18;10.0;5.7539;0.0;0.0;1020.8;10.0;2013-01-24T08:00:00Z
JFK;2013;1;24;4;15.08;-0.94;48.37;360.0;5.7539;0.0;0.0;1021.0;10.0;2013-01-24T09:00:00Z
JFK;2013;1;24;5;15.08;-0.94;48.37;360.0;8.05546;0.0;0.0;1021.6;10.0;2013-01-24T10:00:00Z
JFK;2013;1;24;6;14.0;-0.04;52.9;360.0;10.35702;0.0;0.0;1022.2;10.0;2013-01-24T11:00:00Z
JFK;2013;1;24;7;14.0;1.04;55.64;340.0;11.5078;0.0;0.0;1022.6;10.0;2013-01-24T12:00:00Z
JFK;2013;1;24;8;17.06;1.04;48.7;340.0;14.960139999999999;24.16638;0.0;1023.1;10.0;2013-01-24T13:00:00Z
JFK;2013;1;24;9;19.04;-0.94;40.76;350.0;14.960139999999999;20.71404;0.0;1023.6;10.0;2013-01-24T14:00:00Z
JFK;2013;1;24;10;21.02;-4.0;32.39;330.0;18.41248;0.0;0.0;1024.1;10.0;2013-01-24T15:00:00Z
JFK;2013;1;24;11;23.0;-9.04;23.34;340.0;19.56326;0.0;0.0;1023.7;10.0;2013-01-24T16:00:00Z
JFK;2013;1;24;12;23.0;-9.04;23.34;330.0;24.16638;42.57886;0.0;1023.7;10.0;2013-01-24T17:00:00Z
JFK;2013;1;24;13;24.08;-7.96;23.52;330.0;27.61872;39.12652;0.0;1023.8;10.0;2013-01-24T18:00:00Z
JFK;2013;1;24;14;24.08;-7.96;23.52;320.0;27.61872;33.37262;0.0;1024.5;10.0;2013-01-24T19:00:00Z
JFK;2013;1;24;15;23.0;-7.06;25.71;310.0;23.0156;35.67418;0.0;1025.5;10.0;2013-01-24T20:00:00Z
